episode,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,gu_queue_mean,uav_queue_mean,sat_queue_mean,queue_total_mean,arrival_sum,outflow_sum,backhaul_sum,sat_processed_sum,drop_sum,outflow_arrival_ratio,sat_incoming_arrival_ratio,sat_processed_arrival_ratio,sat_processed_incoming_ratio,drop_ratio,step_count,processed_ratio_total,drop_ratio_total,pre_backlog_total,D_sys_total,x_acc_total,x_rel_total,g_pre_total,d_pre_total,sat_overlap_total,arrival_step_mean,outflow_step_mean,backhaul_step_mean,sat_processed_step_mean,drop_sum_active,gu_drop_sum,uav_drop_sum,sat_drop_sum,active_drop_ratio,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio
0.0,35.539828076958656,4280.959907531738,-135452.8256034851,0.5882290335297584,0.3530783922374249,13.250508044838906,27.48784589481354,0.5882289526462555,0.5882290335297584,0.058691750947386025,0.3530783922374249,0.4806666773557663,0.0,0.0,250.0,25475046.062,6839798.272,0.0,530020316.08,9999990968.0,5882289475.0,5882290270.0,5882290270.0,3530783880.0,0.5882294787888652,0.5882295582889371,0.5882295582889371,1.0,0.3530787069006881,250.0,147.0572583824396,88.26959805935621,3312.6270112097263,6871.961473703384,147.05723816156387,147.0572583824396,14.672937736846507,88.26959805935621,120.16666933894157,39999963.872,23529157.9,23529161.08,23529161.08,3530783880.0,3530783880.0,0.0,0.0,0.3530787069006881,0.3530787069006881,0.0,0.0
1.0,35.7567498087883,4100.444390296936,-112825.49247932434,0.46322202315926553,0.48573727485956625,11.874610101819039,27.54235181427002,0.4636742922067642,0.46322202315926553,0.05103030317509547,0.48573727485956625,0.5053333439826966,0.0,0.0,250.0,23618324.8142,872633.856,0.0,474984397.852,9999896016.0,4636742870.0,4632220180.0,4632220180.0,4857372696.0,0.46367910852084204,0.46322683481791915,0.46322683481791915,1.0,0.4857423205429459,250.0,115.80550578981638,121.43431871489156,2968.6525254547596,6885.587953567505,115.91857305169106,115.80550578981638,12.757575793773867,121.43431871489156,126.33333599567413,39999584.064,18546971.48,18528880.72,18528880.72,4857372696.0,4857372696.0,0.0,0.0,0.4857423205429459,0.4857423205429459,0.0,0.0
2.0,35.77297414839268,4590.373930931091,-119884.81060218811,0.6623915206789971,0.2894481321205385,13.54842670416832,21.817891145944596,0.6623915615081787,0.6623915206789971,0.048170477991225195,0.2894481321205385,0.4700000094771385,0.0,0.0,250.0,26865512.444199998,1542270.8053333333,0.0,541937061.428,10000101612.0,6623915549.0,6623915133.0,6623915133.0,2894481292.0,0.6623848242753235,0.6623847826757463,0.6623847826757463,1.0,0.2894451880895548,250.0,165.59788016974926,72.36203303013463,3387.10667604208,5454.472786486149,165.59789037704468,165.59788016974926,12.0426194978063,72.36203303013463,117.50000236928463,40000406.448,26495662.196,26495660.532,26495660.532,2894481292.0,2894481292.0,0.0,0.0,0.2894451880895548,0.2894451880895548,0.0,0.0
3.0,34.34839689731598,3894.9576025009155,-149025.72627925873,0.3831206110417843,0.568765287578106,13.144517454385758,45.167711777210236,0.3831206035614014,0.3831206110417843,0.048123942609876395,0.568765287578106,0.49133334386348726,0.0,0.0,250.0,26027427.32,1744048.8106666666,0.0,525780692.96,10000098248.0,3831206000.0,3831206074.75,3831206074.75,5687652824.0,0.3831168359537101,0.38311684342863667,0.38311684342863667,1.0,0.5687596944497539,250.0,95.78015276044607,142.19132189452648,3286.1293635964394,11291.927944302559,95.78015089035034,95.78015276044607,12.030985652469099,142.19132189452648,122.83333596587181,40000392.992,15324824.0,15324824.299,15324824.299,5687652824.0,5687652824.0,0.0,0.0,0.5687596944497539,0.5687596944497539,0.0,0.0
4.0,33.741913467645645,4104.5964012146,-179959.86460208893,0.4722639853954315,0.45513735330104826,13.680250237822532,32.84036160135269,0.47226397740840914,0.4722639853954315,0.0726067852312699,0.45513735330104826,0.4800000107288361,0.0,0.0,250.0,27273725.110600002,578500.2666666667,0.0,547210003.012,10000080900.0,4722639711.0,4722639788.0,4722639788.0,4551373472.0,0.47226015051538234,0.47226015821532,0.47226015821532,1.0,0.4551336651686488,250.0,118.06599634885788,113.78433832526207,3420.062559455633,8210.090400338173,118.06599435210228,118.06599634885788,18.151696307817474,113.78433832526207,120.00000268220901,40000323.6,18890558.844,18890559.152,18890559.152,4551373472.0,4551373472.0,0.0,0.0,0.4551336651686488,0.4551336651686488,0.0,0.0
5.0,33.912575632333755,4107.991533279419,-191509.97122001648,0.417049279153347,0.5293064360306599,12.817201945900917,32.835603238582614,0.417049261033535,0.417049279153347,0.05364638711698353,0.5293064360306599,0.480666677236557,0.0,0.0,250.0,25606257.4744,187640.14933333333,0.0,512688069.936,10000020684.0,4170492574.0,4170492751.5,4170492751.5,5293064300.0,0.41704839477710026,0.41704841252706354,0.41704841252706354,1.0,0.5293053351848447,250.0,104.26231978833675,132.32660900766496,3204.3004864752293,8208.900809645653,104.26231525838375,104.26231978833675,13.411596779245883,132.32660900766496,120.16666930913925,40000082.736,16681970.296,16681971.006,16681971.006,5293064300.0,5293064300.0,0.0,0.0,0.5293053351848447,0.5293053351848447,0.0,0.0
6.0,28.309137165546417,3856.387704849243,-1316801.3411197662,0.5519606711864471,0.38999887350201606,12.582064700365066,24.962513112068176,0.5520672736167908,0.5519606711864471,0.05803995670657605,0.38999887350201606,0.504666677236557,0.0,0.0,250.0,24840806.9656,2155480.9173333333,0.0,503282581.936,9999995620.0,5520672668.0,5519606657.0,5519606657.0,3899988696.0,0.5520675086055687,0.5519609074588775,0.5519609074588775,1.0,0.3899990404195797,250.0,137.9901677966118,97.49971837550402,3145.5161750912666,6240.628278017044,138.0168184041977,137.9901677966118,14.509989176644012,97.49971837550402,126.16666930913925,39999982.48,22082690.672,22078426.628,22078426.628,3899988696.0,3899988696.0,0.0,0.0,0.3899990404195797,0.3899990404195797,0.0,0.0
7.0,35.52208802103996,4138.679379463196,-133465.95797729492,0.5661243234276772,0.3758560168929398,12.074779201745987,23.1238443775177,0.566470627784729,0.5661243234276772,0.05802067258907482,0.3758560168929398,0.49266667652130125,0.0,0.0,250.0,23881100.058000002,1789719.8933333333,0.0,482991160.84,10000010736.0,5664706172.0,5661243153.0,5661243153.0,3758560128.0,0.5664700090377983,0.5661237075095876,0.5661237075095876,1.0,0.37585560928141787,250.0,141.5310808569193,93.96400422323495,3018.6948004364967,5780.961094379425,141.61765694618225,141.5310808569193,14.505168147268705,93.96400422323495,123.16666913032532,40000042.944,22658824.688,22644972.612,22644972.612,3758560128.0,3758560128.0,0.0,0.0,0.37585560928141787,0.37585560928141787,0.0,0.0
8.0,34.043372839689255,4281.190957069397,-171958.21761131287,0.519397014439106,0.4091255848109722,14.12508188199997,28.396447541475297,0.5193969885110855,0.519397014439106,0.07149041985627264,0.4091255848109722,0.48466667711734773,0.0,0.0,250.0,28174162.2102,506675.0293333333,0.0,565003269.292,10000129784.0,5193969842.0,5193970094.0,5193970094.0,4091255792.0,0.5193902433456657,0.5193902685453388,0.5193902685453388,1.0,0.40912026947349467,250.0,129.8492536097765,102.28139620274305,3531.2704704999924,7099.111885368824,129.84924712777138,129.8492536097765,17.87260496406816,102.28139620274305,121.16666927933693,40000519.136,20775879.368,20775880.376,20775880.376,4091255792.0,4091255792.0,0.0,0.0,0.40912026947349467,0.40912026947349467,0.0,0.0
9.0,32.861023753881454,4051.7790660858154,-211087.37434482574,0.39198171374201773,0.5483557816073299,14.67308656024933,40.479273972511294,0.39198170256614684,0.39198171374201773,0.059651635468006135,0.5483557816073299,0.46800001013278963,0.0,0.0,250.0,29303676.475199997,283308.544,0.0,586923455.136,9999891132.0,3919816983.0,3919817095.5,3919817095.5,5483557768.0,0.3919859657728122,0.39198597702293464,0.39198597702293464,1.0,0.548361746704664,250.0,97.99542843550444,137.08894540183246,3668.271640062332,10119.818493127823,97.99542564153671,97.99542843550444,14.912908867001534,137.08894540183246,117.0000025331974,39999564.528,15679267.932,15679268.382,15679268.382,5483557768.0,5483557768.0,0.0,0.0,0.548361746704664,0.548361746704664,0.0,0.0
