multiplier,baseline,seed_base,episodes,num_envs,config,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,gu_queue_mean,uav_queue_mean,sat_queue_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,outflow_arrival_ratio,sat_processed_arrival_ratio
3.0,cluster_center_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed981000/cluster_center_queue_aware,46.0937228432158,0.8527054910962858,0.10292711767311766,0.0405533943856127,0.06237367211356311,0.0,7.796855678785676,10.368847841172002,636453915.4425949,3187285.927242787,82709501.68542242,88232.41919169779,0.808283204407054,0.078125,0.078125,234.734375,0.9514426866376224,0.8527057181464833
3.0,observable_cluster_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed981000/observable_cluster_queue_aware,26.11048149014823,0.7386734259687651,0.18676613956061666,0.18181463547264093,0.004951158454320789,0.0,6.628539657510305,10.486075128503174,535417189.0095843,8865582.664953392,29276643.329124533,35652.93389100604,0.8502020711288724,0.59375,0.59375,162.15625,0.7651229310743859,0.7386738370856409
3.0,maxweight_lyapunov,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed981000/maxweight_lyapunov,40.22864686185494,0.8194564170930245,0.14464512171569813,0.11928405102805463,0.025360963414154513,0.0,6.545587968725458,9.043981010992947,527424166.387495,7000236.178052596,40606264.05374553,26230.10324039663,0.9726213181737219,0.21875,0.21875,229.96875,0.8645054181617957,0.8194562243246196
3.0,cluster_center_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed982000/cluster_center_queue_aware,47.97150701971259,0.833886484497578,0.11966002738110221,0.03469975488236182,0.08496035368663828,0.0,8.566490194927981,12.233762837389747,700190147.7081385,2856819.3039734373,95174405.86996078,103270.41880283227,0.7734503870629796,0.03125,0.03125,244.578125,0.9625312793734315,0.8338865200429771
3.0,observable_cluster_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed982000/observable_cluster_queue_aware,25.862704051309265,0.6977831949523369,0.20035635974655872,0.19604934311555489,0.004307000816512778,0.0,6.881699736745624,11.450248251860243,554634209.0091219,9789001.743659811,26495983.789629716,28459.973757713276,0.8462665900692601,0.53125,0.53125,166.921875,0.7235374354688923,0.697782743431432
3.0,maxweight_lyapunov,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x3p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x3p0/seed982000/maxweight_lyapunov,41.72626205696724,0.814092649312494,0.15153149137210642,0.12168748339331625,0.02984390915077404,0.0,6.816743591863999,9.56865473198541,550376793.9057645,7154247.516874951,43194930.0274756,34981.34121280744,0.9711033679900676,0.078125,0.078125,243.734375,0.8647234672518522,0.8140928179190706
4.0,cluster_center_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed980000/cluster_center_queue_aware,53.22330190392677,0.8688604558757874,0.09439186816753678,0.03305869605624817,0.061225800933757527,0.00010750330848095491,6.763984367829272,9.169767951796075,564427136.9666243,2331709.877792645,74641724.64680089,161863.84730147058,0.7620062777808366,0.03125,0.03125,245.9375,0.9651629254317194,0.8688608699406809
4.0,observable_cluster_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed980000/observable_cluster_queue_aware,25.843963553896174,0.7564198589094532,0.14635335598491564,0.14089307448219066,0.005460189567207922,0.0,5.66762286609051,8.96828895262352,464123481.811842,7119668.390927171,28103848.07032333,74400.400722836,0.8326200053554742,0.609375,0.609375,151.3125,0.7968478475976946,0.7564192760727518
4.0,maxweight_lyapunov,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed980000/maxweight_lyapunov,48.012571391882375,0.8681149046467758,0.10968083867127766,0.07763611281415676,0.032044768767137785,0.0,5.187398135902176,6.9904331036444844,420577345.4158008,4857417.656226227,36782523.311364084,38788.189556609694,0.9638560154688973,0.0625,0.0625,245.53125,0.9159664530251084,0.8681153942148306
4.0,cluster_center_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed981000/cluster_center_queue_aware,50.19824177748524,0.8872821680076026,0.075654071145689,0.028298636086210832,0.047355404876552126,0.0,6.465731708085891,8.639638840934422,543155482.9990418,2343351.248218566,70587413.4518314,179839.94756785527,0.7667936680614212,0.078125,0.078125,234.734375,0.9666954466540011,0.8872824509687397
4.0,observable_cluster_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed981000/observable_cluster_queue_aware,27.230584406410344,0.7653648047960511,0.14486469284590536,0.14028971414507474,0.004575287851421034,0.0,5.594175554306508,8.5824424689633,463177184.98424727,7042618.246978249,27638218.209034253,108632.95754138593,0.834070750792077,0.59375,0.59375,158.875,0.7984683557421596,0.7653650943752286
4.0,maxweight_lyapunov,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed981000/maxweight_lyapunov,43.9309886272531,0.8791402355780301,0.09245416349025011,0.07447700784511563,0.017977124900567604,0.0,4.838893883288112,6.357926530198016,392332378.0962639,5055268.604051641,30816793.686540637,36256.054567317486,0.9656347616238469,0.28125,0.28125,223.4375,0.916170784223571,0.8791402474883451
4.0,cluster_center_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed982000/cluster_center_queue_aware,51.82393275783397,0.8652253611830759,0.09560936060788328,0.024763192031086612,0.0708462343643945,0.0,7.151388000868932,10.230293215298905,592530514.3743286,2072168.5756679534,81537381.70588236,141801.95177559915,0.7582822952435225,0.03125,0.03125,244.578125,0.9729798305827327,0.8652254342849556
4.0,observable_cluster_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed982000/observable_cluster_queue_aware,29.175949684460647,0.7539857273570296,0.16359796544173608,0.15386534166030133,0.009732355742414775,0.0,6.61994993077526,11.263890074954645,542210907.5998193,8093164.5688158665,34311567.58866379,87603.60482787472,0.8143674954383177,0.515625,0.515625,173.046875,0.7848058409038923,0.7539851506286948
4.0,maxweight_lyapunov,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x4p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x4p0/seed982000/maxweight_lyapunov,48.428378302254714,0.8806356090447597,0.09649474466046541,0.07053584484739733,0.025958804270893372,0.0,4.994391433969423,6.678249801060391,406494573.3730534,4574809.844472194,36093152.72838904,48217.10621171899,0.9611856446341962,0.15625,0.140625,242.515625,0.9223901336691402,0.8806357280947941
6.0,cluster_center_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed980000/cluster_center_queue_aware,60.307217101799324,0.9024434580367849,0.06659038882892189,0.020937920870992104,0.045641207935261545,1.1324120418611347e-05,5.4185738794790765,7.859776683773238,478306459.653885,1644887.4840075723,61281734.30937557,311253.84932472336,0.7233156367707195,0.03125,0.03125,245.9375,0.9776092584572231,0.9024439551131633
6.0,observable_cluster_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed980000/observable_cluster_queue_aware,25.269933924428187,0.7971021803003069,0.10533560357762813,0.09450119990887175,0.01083437620114338,0.0,4.676106942978028,7.789279589613094,395972450.9787382,4917933.641400919,29561867.578717306,151971.52703633424,0.80080760260223,0.71875,0.703125,131.09375,0.8512877437106102,0.7971022227012184
6.0,maxweight_lyapunov,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed980000/maxweight_lyapunov,57.054181542247534,0.9256483003582242,0.059458535924462964,0.044710868049976336,0.014747715307958383,0.0,3.5394146723115383,4.551059592661133,290858938.9769882,3038894.121291649,26932900.9517593,53512.28093327189,0.9620073850502697,0.09375,0.09375,243.046875,0.9513895508616035,0.9256485645941834
6.0,cluster_center_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed981000/cluster_center_queue_aware,58.46275270788465,0.9109029702868421,0.05401279509334292,0.016104084785477507,0.03784512325072019,6.353885606412134e-05,4.848557368190571,7.244216016622796,437005188.1943496,1677465.9264716657,53464324.57706347,341115.3029304745,0.7271697452744124,0.078125,0.078125,234.734375,0.9808204555123473,0.9109032595632859
6.0,observable_cluster_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed981000/observable_cluster_queue_aware,30.58328166580759,0.8359342287817816,0.09234011360101803,0.08257810453883854,0.00957631115479295,0.00018559781151619904,5.0192691815762185,7.550050904511199,432779486.23370785,4857490.799935245,34540316.268328935,216930.25285582792,0.7685840949749542,0.625,0.625,157.890625,0.8895435566754275,0.8359337802101312
6.0,maxweight_lyapunov,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed981000/maxweight_lyapunov,52.885062471963465,0.9373349135448656,0.04229877402291941,0.03204248341870781,0.010256277927337326,0.0,3.1647608614565645,3.9480310492516995,260543928.05171263,2962997.655648117,22443493.28998112,51132.37658359829,0.96410074611454,0.296875,0.296875,219.71875,0.9638613037081006,0.9373345762686194
6.0,cluster_center_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed982000/cluster_center_queue_aware,59.7629730750341,0.9096025899133515,0.05802542948575812,0.015823369416418404,0.04220209154906878,0.0,5.3168367956969345,7.739631644937381,474849424.20747054,1512554.661357138,60807458.72990851,343767.2606013072,0.7331735161728792,0.03125,0.03125,244.578125,0.9822744338123929,0.9096026739600453
6.0,observable_cluster_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed982000/observable_cluster_queue_aware,33.17164485936519,0.8219301432908364,0.10284211997630546,0.08164750046829182,0.021194497598172293,0.0,5.850285499791558,9.445828078196104,498355938.4021709,5221774.291704651,43191977.153571315,210646.55571597148,0.771671101750906,0.546875,0.546875,174.0,0.8813735582012375,0.821929632497743
6.0,maxweight_lyapunov,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x6p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x6p0/seed982000/maxweight_lyapunov,55.90017613139935,0.9295179043386281,0.051623019208945735,0.03829882945552074,0.013324170644096342,0.0,3.32081569952248,4.269162891193961,273459645.7801317,2864210.4817067273,25182805.612335213,54127.72802415991,0.9638661742906275,0.1875,0.1875,233.8125,0.9562701085322918,0.9295176790532048
8.0,cluster_center_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed980000/cluster_center_queue_aware,67.24252961738966,0.925229796602984,0.04851814566275303,0.01483367612593283,0.03349075060857471,0.00019374488200865034,4.250989846470194,6.665581284812426,412103163.64145887,1303087.4012971455,47992614.59997285,500166.52771819994,0.7430449792068805,0.03125,0.03125,245.9375,0.9837597527446725,0.9252303269008804
8.0,observable_cluster_queue_aware,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed980000/observable_cluster_queue_aware,32.975630287779495,0.8339137954199811,0.08269088953755788,0.06929903989340215,0.01311257367845691,0.0002794768873464619,4.145413515734051,7.011982289190677,382710847.49129903,3990293.225620604,28670224.724857394,354706.73571032495,0.7833889255327142,0.625,0.609375,157.0625,0.8928596600946113,0.8339146691918052
8.0,maxweight_lyapunov,980000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed980000/maxweight_lyapunov,64.62916128220968,0.9501574649617438,0.03813644337804261,0.0314442014280935,0.006692300777402659,0.0,2.562950851066636,3.225505991360406,213245504.35157385,2275762.4775725575,19000927.77375228,57009.99004139959,0.9657759781290804,0.125,0.125,237.90625,0.9651721809757242,0.9501579273106426
8.0,cluster_center_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed981000/cluster_center_queue_aware,65.78567692637444,0.934264092721111,0.03487801291070823,0.009795808855578994,0.024799163360255227,0.0002830254055616092,3.670038801032169,5.898397428614702,365994444.1446523,1304818.6231769423,40235059.26789284,502717.66361340653,0.7627145787966515,0.078125,0.078125,234.734375,0.9876114843424315,0.9342643874869412
8.0,observable_cluster_queue_aware,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed981000/observable_cluster_queue_aware,34.27695128810592,0.8495930014103427,0.08815696602066941,0.07099964910856739,0.016986690350062207,0.0001703651834333199,4.656859264682101,8.254628397022108,423441750.4430755,3786262.4436999634,36849706.516064726,353423.7054810543,0.7678386475811979,0.5625,0.5625,164.03125,0.9106435836377295,0.8495903804170515
8.0,maxweight_lyapunov,981000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed981000/maxweight_lyapunov,62.172685154597275,0.9616131247798433,0.025617534975258285,0.020287288758385712,0.005330268985751328,0.0,2.2060270042592682,2.7064323489214392,183977453.38400322,2027327.3054856951,15898177.688967507,52050.66040934279,0.9669647563104841,0.25,0.25,222.375,0.9761754130016211,0.9616137356664045
8.0,cluster_center_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed982000/cluster_center_queue_aware,70.00129930954427,0.9326832790437253,0.03935679426114812,0.011459332825035397,0.027419021419212593,0.0004785277102106034,3.8210707970434212,6.618573348815385,397368934.45814455,1207508.6184742032,42897552.58031374,636689.4052668846,0.7506971694905241,0.03125,0.03125,244.578125,0.9868611584360377,0.9326832957789738
8.0,observable_cluster_queue_aware,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed982000/observable_cluster_queue_aware,34.281690212897956,0.8486823567232102,0.06690280413136224,0.0564310459065928,0.010471637856390105,0.0,4.065388813282954,8.119677055823852,396069012.2898035,4085037.441176727,26971600.58420431,491929.93745571293,0.7819296578110035,0.625,0.609375,159.34375,0.904042411216288,0.8486805402420343
8.0,maxweight_lyapunov,982000,64,64,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/configs/main_6uav40gu_density_ctrl_resource_x8p0_t250.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav40_density_resource_sweep_baseline_20260711_175223/formal/x8p0/seed982000/maxweight_lyapunov,63.288640837650746,0.9499066529210883,0.03415877127700911,0.027477684520005652,0.006681054498280176,0.0,2.400887893604768,3.06599699629165,198843046.62057608,2190160.8602340464,17410765.80177824,47027.89896552633,0.9672658167407957,0.234375,0.234375,230.3125,0.9677952697442352,0.9499066172263665
