table_family,row_id,row_scope,scenario,kind,method,checkpoint_role,training_seed,return_target,checkpoint_update,config,checkpoint,remote_run_dir,remote_out_dir,remote_metrics_file,metrics_row_selector,eval_seed_base,episodes,num_envs,policy_mode,load_missing_keys,load_unexpected_keys,load_adapted_keys,load_skipped_keys,reward_sum,processed_ratio_eval,drop_ratio_eval,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,gu_queue_mean,uav_queue_mean,sat_queue_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,outflow_arrival_ratio,sat_processed_arrival_ratio,notes
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed45210_best_u0375,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,best,45210,bootstrap_gae,375,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/heldout_best_bootstrap_gae_u0375,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/heldout_best_bootstrap_gae_u0375/heldout_best_bootstrap_gae_u0375_summary.json,training_seed=45210;checkpoint_role=best;label=heldout_best_bootstrap_gae_u0375,930000,128,64,deterministic,0,0,0,0,29.874502013262827,0.404161106192507,0.4948712593183691,0.4948021303881815,6.91785864883283e-05,0.0,11.905915271291514,29.558127277310934,1906611581.02275,16479971.314834377,97758119.2773334,11563.612833333333,0.9200984438303854,0.03125,0.03125,242.21875,0.44688451562320436,0.4041611523456656,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed45210_final_u0450,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,final,45210,bootstrap_gae,450,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0450.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/heldout_final_bootstrap_gae_u0450,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/heldout_final_bootstrap_gae_u0450/heldout_final_bootstrap_gae_u0450_summary.json,training_seed=45210;checkpoint_role=final;label=heldout_final_bootstrap_gae_u0450,930000,128,64,deterministic,0,0,0,0,29.420253879914526,0.40230663689095847,0.49195452774964027,0.4918449041786253,0.00010968117943622789,0.0,11.945674055095967,29.82238221687491,1913254376.3791654,16623207.215587916,96908541.54232323,13517.707360294116,0.9396952526990016,0.0625,0.0625,238.953125,0.4470902901721054,0.40230668479792203,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed45211_best_u0375,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,best,45211,bootstrap_gae,375,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/heldout_best_bootstrap_gae_u0375,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/heldout_best_bootstrap_gae_u0375/heldout_best_bootstrap_gae_u0375_summary.json,training_seed=45211;checkpoint_role=best;label=heldout_best_bootstrap_gae_u0375,930000,128,64,deterministic,0,0,0,0,28.854432487860322,0.35342116531612616,0.5136522612724053,0.5121566832016,0.0014956840899016553,0.0,14.686228659158115,43.24009505422522,2352043494.4783616,17242617.1224212,161731198.0388568,15603.725371252205,0.9926145835109055,0.0546875,0.0546875,238.0390625,0.42506073900867464,0.35342125575516037,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed45211_final_u0475,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,final,45211,bootstrap_gae,475,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0475.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/heldout_final_bootstrap_gae_u0475,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/heldout_final_bootstrap_gae_u0475/heldout_final_bootstrap_gae_u0475_summary.json,training_seed=45211;checkpoint_role=final;label=heldout_final_bootstrap_gae_u0475,930000,128,64,deterministic,0,0,0,0,28.22347231017193,0.38112466995030475,0.5019811480632027,0.5016870439131828,0.0002941376487014475,0.0,12.22235474102474,32.486085205038826,1955936357.7071512,16539174.03830828,105407135.29616258,2497.377111111111,0.7665583664773171,0.09375,0.09375,229.515625,0.42731318891934533,0.38112473395933205,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed61723_best_u0325,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,best,61723,bootstrap_gae,325,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/heldout_best_bootstrap_gae_u0325,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/heldout_best_bootstrap_gae_u0325/heldout_best_bootstrap_gae_u0325_summary.json,training_seed=61723;checkpoint_role=best;label=heldout_best_bootstrap_gae_u0325,930000,128,64,deterministic,0,0,0,0,27.33239915256854,0.3864705803936167,0.5014964856912871,0.5014080076630693,8.856148854402771e-05,0.0,13.868184782331772,35.807645854937725,2219659000.815667,19278804.642437536,112767527.86083987,5204.59499808429,0.8287143357665983,0.078125,0.078125,233.875,0.4223440172251771,0.3864706533051437,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
phase3_6uav80gu_bootstrap_auto_ref_multiseed_heldout,bootstrap_seed61723_final_u0425,held-out checkpoint evaluation row,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae,final,61723,bootstrap_gae,425,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/config_critic_eager.yaml,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0425.pt,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/heldout_final_bootstrap_gae_u0425,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/heldout_final_bootstrap_gae_u0425/heldout_final_bootstrap_gae_u0425_summary.json,training_seed=61723;checkpoint_role=final;label=heldout_final_bootstrap_gae_u0425,930000,128,64,deterministic,0,0,0,0,21.134320440760348,0.3457221658642819,0.5146510156281844,0.5146512118482158,0.0,0.0,11.338995854252143,34.99708974832685,1814671148.0122542,21141673.724047564,20484236.302265234,2998.8372701666103,0.8293577618469172,0.3125,0.3125,196.375,0.34978159050682534,0.3457223285122217,Strict checkpoint load: missing/unexpected/adapted/skipped key counts should all be zero.
