event,rc,sweep,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,label,config_path,checkpoint_path,baseline_policy,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,uav_density_4uav_globalcritic_seed91457_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,28.589783574454486,0.6116555586815435,0.3193094383895274,8.832856821458227,19.324640589302668,353314308.7301279,0.390625,,,0.390625,0.7681961403798776,200.875,40000124.11954692,0.6121240938017778
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,uav_density_4uav_cluster_center_queue_aware_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/cluster_center_queue_aware/seedbase980000,9.951896472484805,0.6234206104322565,0.18658251769094258,7.753109706746736,15.149719107335766,310124384.79624766,1.0,,,1.0,1.0,59.640625,40000072.29870489,0.635424449617779
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,uav_density_4uav_cluster_center_queue_aware_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/cluster_center_queue_aware/seedbase981000,9.737551881815307,0.6456873747898578,0.18442101097989888,6.713486487285281,13.016593565562328,268539456.2684998,1.0,,,1.0,1.0,56.421875,40000076.93769876,0.6526165861360177
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,uav_density_4uav_cluster_center_queue_aware_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/cluster_center_queue_aware/seedbase982000,9.904373452300206,0.6351434968607571,0.17967281597204893,7.3890200629967,14.699019798596236,295560798.9833579,1.0,,,1.0,1.0,58.5,40000197.91750826,0.6476138781496754
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,uav_density_4uav_maxweight_lyapunov_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/maxweight_lyapunov/seedbase980000,41.95875009242445,0.7873900819945847,0.16428205464544837,8.984673646514072,13.280749260014394,359386941.52962524,0.015625,,,0.015625,0.9887916667275128,246.109375,40000102.5295,0.7980706426186694
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,uav_density_4uav_maxweight_lyapunov_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/maxweight_lyapunov/seedbase981000,43.49507897964213,0.7808093045442365,0.18016228986374666,8.52270415345032,12.870444249614925,340908162.15262496,0.0,,,0.0,0.9901406250856812,250.0,40000021.49499999,0.7892231445820922
end,0,uav_density,3,4,20,1500.0,1.7777777777777777,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,uav_density_4uav_maxweight_lyapunov_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/4uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/4uav20gu/fixed/maxweight_lyapunov/seedbase982000,42.45330626470968,0.7802230611732194,0.18209296347267545,8.7650281468466,13.104309112769764,350601121.79980576,0.015625,,,0.015625,0.9887647338076668,249.015625,40000056.03494251,0.7880731213351347
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,45211,selected,980000,64,64,uav_density_5uav_relcritic_seed45211_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed45211/selected/seedbase980000,52.08318371628411,0.8648553410758142,0.1041021148598761,5.095531505921552,7.4892698580820305,203821257.74960965,0.28125,,,0.265625,0.5005497660122067,225.546875,40000090.749852546,0.8669120187643732
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,45211,selected,981000,64,64,uav_density_5uav_relcritic_seed45211_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed45211/selected/seedbase981000,51.44835456623696,0.8436527406751568,0.10999832671425451,4.807634856388688,6.963667900396859,192305391.86720866,0.25,,,0.25,0.514883138460828,223.546875,39999984.50848496,0.848510061853155
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,45211,selected,982000,64,64,uav_density_5uav_relcritic_seed45211_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed45211/selected/seedbase982000,51.10472182719968,0.8478875266661712,0.11600153882973212,5.202642254682456,7.557719513745028,208105687.5612551,0.3125,,,0.3125,0.49561596390032553,224.28125,40000056.47624815,0.8494782483023687
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,73129,selected,980000,64,64,uav_density_5uav_relcritic_seed73129_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed73129/selected/seedbase980000,39.12810099637136,0.8441063885556886,0.10364071135234408,4.96406513730284,7.1480752096612425,198562603.14410403,0.59375,,,0.59375,0.531442155193023,173.859375,39999953.27494661,0.8457408931941816
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,73129,selected,981000,64,64,uav_density_5uav_relcritic_seed73129_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed73129/selected/seedbase981000,37.932604217203334,0.8528371883269432,0.09572408661489931,4.33910738651916,5.98812509803662,173564293.3060088,0.578125,,,0.578125,0.5373514335135795,175.375,40000168.289089,0.8551555799280409
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,73129,selected,982000,64,64,uav_density_5uav_relcritic_seed73129_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed73129_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed73129/selected/seedbase982000,41.24951058009174,0.8443369678568349,0.11998453039171052,4.7400187816596855,6.9038244756220735,189600749.01283577,0.5625,,,0.5625,0.532987660052943,185.75,40000094.19954145,0.8469569943256586
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,91457,selected,980000,64,64,uav_density_5uav_relcritic_seed91457_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed91457/selected/seedbase980000,43.72189734992571,0.8415745434349863,0.08681437168164693,5.8521713660485375,8.798635525640417,234086851.8908774,0.390625,,,0.390625,0.6567073793255517,197.5625,40000071.421668574,0.8523441203125406
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,91457,selected,981000,64,64,uav_density_5uav_relcritic_seed91457_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed91457/selected/seedbase981000,40.5973192891106,0.8565840439789318,0.08064241417876013,5.0667013247089505,7.025042917310513,202668050.52288136,0.46875,,,0.46875,0.6421808777492446,189.84375,40000036.593500696,0.8651288182765647
skip_existing,0,uav_density,1,5,20,1500.0,2.2222222222222223,relcritic,STARS,learned,91457,selected,982000,64,64,uav_density_5uav_relcritic_seed91457_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed91457_20260712_124615_resume_u0400_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/relcritic/seed91457/selected/seedbase982000,43.49535878491588,0.8441563435133482,0.10607483313837598,5.7015056374788955,8.50513152804337,228060222.47234482,0.484375,,,0.484375,0.6444084212195788,203.015625,40000101.017315514,0.8536481535117254
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,uav_density_5uav_globalcritic_seed45211_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,46.916606770129874,0.8561862391674524,0.0907181077711952,6.034265975283914,7.968403806070318,241370636.2641519,0.296875,,,0.296875,0.6560254828218799,205.5625,40000069.98442984,0.8675305503183333
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,uav_density_5uav_globalcritic_seed45211_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,47.77002494269982,0.8495929520229564,0.08928236908937308,5.291148003886153,6.997663791886067,211645917.4078293,0.359375,,,0.34375,0.6419826604286328,203.859375,40000026.0365043,0.8628534571230575
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,uav_density_5uav_globalcritic_seed45211_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,48.855504730250686,0.8650734255742745,0.10166529154221257,5.862293380958463,7.626344185454605,234491732.27891967,0.234375,,,0.234375,0.6646724299618192,226.109375,40000047.386003785,0.875826915410577
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,uav_density_5uav_globalcritic_seed73129_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,23.51000896305777,0.603586045449851,0.2715299434619329,7.9021953653341,16.575177814169884,316087810.8335807,0.65625,,,0.65625,0.9909388934672281,157.875,40000088.19146536,0.6041607940901556
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,uav_density_5uav_globalcritic_seed73129_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,20.0283275868278,0.590552568791517,0.24785087010992324,7.215685208155789,14.380896906459236,288627404.9170775,0.765625,,,0.765625,0.9935948596006423,132.28125,40000076.28871632,0.5912279302012663
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,uav_density_5uav_globalcritic_seed73129_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,24.192398283048533,0.6225066959960152,0.2943273356256897,7.8825256948527835,15.28285459113906,315301023.8767182,0.671875,,,0.671875,0.992563386882649,160.71875,40000105.591453485,0.6236216600441087
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,uav_density_5uav_globalcritic_seed91457_selected_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,18.27390883816406,0.5536025210500196,0.3259217532058937,8.676873797182152,21.93079146138728,347075033.33649844,0.828125,,,0.828125,0.7811235772087443,130.015625,40000056.57473443,0.5547162317927259
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,uav_density_5uav_globalcritic_seed91457_selected_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,17.689058361342177,0.5531063554285534,0.30663800476110376,7.942806388913255,19.189727983867332,317712329.5243782,0.875,,,0.875,0.7929589098060483,124.3125,40000046.64930055,0.5539636146962603
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,uav_density_5uav_globalcritic_seed91457_selected_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,19.424227148876525,0.5758085913557914,0.31573368631418547,8.215171200339116,19.28436041103998,328606876.11053765,0.84375,,,0.84375,0.7755177160280953,134.890625,40000234.81372023,0.5767590433277147
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase980000,7.634967839228921,0.5610279312195332,0.17695986745322337,7.447729289325738,15.309020390981019,297909168.12581956,1.0,,,1.0,1.0,45.609375,40000091.18534253,0.5785695428435262
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase981000,7.305189430131577,0.6022848897051787,0.157010311684967,6.263736796642371,12.199378433274303,250549468.90908617,1.0,,,1.0,0.9987092392073702,41.75,40000225.86188582,0.6233925470323288
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase982000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase982000,8.066064288374037,0.6012783102295075,0.1676716309293925,6.898894209205343,13.565868158662422,275955765.24372745,1.0,,,1.0,0.9984669812234506,46.84375,40000070.90437274,0.6255331063872427
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,uav_density_5uav_maxweight_lyapunov_fixed_seedbase980000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase980000,34.41874570515938,0.7435444251279744,0.18762285696700495,9.821202787718741,15.062902989570544,392848106.77379435,0.484375,,,0.484375,0.9944324675481114,210.234375,40000053.31577927,0.7729540814411135
end,0,uav_density,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,uav_density_5uav_maxweight_lyapunov_fixed_seedbase981000,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase981000,32.622021067654714,0.7474018855011659,0.17745765239405947,8.646031134897777,13.240232961044631,345841241.39355665,0.5,,,0.5,0.9947803993236746,195.5625,40000110.11675678,0.7674963028390316
