event,timestamp,sweep,gpu,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,config_path,checkpoint_path,baseline_policy,out_dir,label,rc,elapsed_sec,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio,error
start,2026-07-15T02:56:27+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_5uav_globalcritic_seed45211_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:56:34+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase980000,uav_density_5uav_globalcritic_seed45211_selected_seedbase980000,0,6.792,46.916606770129874,0.8561862391674524,0.0907181077711952,6.034265975283914,7.968403806070318,241370636.2641519,0.296875,,,0.296875,0.6560254828218799,205.5625,40000069.98442984,0.8675305503183333,
start,2026-07-15T02:56:34+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_5uav_globalcritic_seed45211_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:56:41+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase981000,uav_density_5uav_globalcritic_seed45211_selected_seedbase981000,0,6.841,47.77002494269982,0.8495929520229564,0.08928236908937308,5.291148003886153,6.997663791886067,211645917.4078293,0.359375,,,0.34375,0.6419826604286328,203.859375,40000026.0365043,0.8628534571230575,
start,2026-07-15T02:56:41+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_5uav_globalcritic_seed45211_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:56:48+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,45211,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed45211_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed45211/selected/seedbase982000,uav_density_5uav_globalcritic_seed45211_selected_seedbase982000,0,6.848,48.855504730250686,0.8650734255742745,0.10166529154221257,5.862293380958463,7.626344185454605,234491732.27891967,0.234375,,,0.234375,0.6646724299618192,226.109375,40000047.386003785,0.875826915410577,
start,2026-07-15T02:56:48+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_5uav_globalcritic_seed73129_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:56:55+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase980000,uav_density_5uav_globalcritic_seed73129_selected_seedbase980000,0,6.747,23.51000896305777,0.603586045449851,0.2715299434619329,7.9021953653341,16.575177814169884,316087810.8335807,0.65625,,,0.65625,0.9909388934672281,157.875,40000088.19146536,0.6041607940901556,
start,2026-07-15T02:56:55+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_5uav_globalcritic_seed73129_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:02+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase981000,uav_density_5uav_globalcritic_seed73129_selected_seedbase981000,0,6.840,20.0283275868278,0.590552568791517,0.24785087010992324,7.215685208155789,14.380896906459236,288627404.9170775,0.765625,,,0.765625,0.9935948596006423,132.28125,40000076.28871632,0.5912279302012663,
start,2026-07-15T02:57:02+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,uav_density_5uav_globalcritic_seed73129_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:08+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,73129,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed73129_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed73129/selected/seedbase982000,uav_density_5uav_globalcritic_seed73129_selected_seedbase982000,0,6.752,24.192398283048533,0.6225066959960152,0.2943273356256897,7.8825256948527835,15.28285459113906,315301023.8767182,0.671875,,,0.671875,0.992563386882649,160.71875,40000105.591453485,0.6236216600441087,
start,2026-07-15T02:57:08+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,uav_density_5uav_globalcritic_seed91457_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:15+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,uav_density_5uav_globalcritic_seed91457_selected_seedbase980000,0,6.934,18.27390883816406,0.5536025210500196,0.3259217532058937,8.676873797182152,21.93079146138728,347075033.33649844,0.828125,,,0.828125,0.7811235772087443,130.015625,40000056.57473443,0.5547162317927259,
start,2026-07-15T02:57:15+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,uav_density_5uav_globalcritic_seed91457_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:22+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,uav_density_5uav_globalcritic_seed91457_selected_seedbase981000,0,6.899,17.689058361342177,0.5531063554285534,0.30663800476110376,7.942806388913255,19.189727983867332,317712329.5243782,0.875,,,0.875,0.7929589098060483,124.3125,40000046.64930055,0.5539636146962603,
start,2026-07-15T02:57:22+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,uav_density_5uav_globalcritic_seed91457_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:29+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,uav_density_5uav_globalcritic_seed91457_selected_seedbase982000,0,6.818,19.424227148876525,0.5758085913557914,0.31573368631418547,8.215171200339116,19.28436041103998,328606876.11053765,0.84375,,,0.84375,0.7755177160280953,134.890625,40000234.81372023,0.5767590433277147,
start,2026-07-15T02:57:29+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase980000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:35+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase980000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase980000,0,6.133,7.634967839228921,0.5610279312195332,0.17695986745322337,7.447729289325738,15.309020390981019,297909168.12581956,1.0,,,1.0,1.0,45.609375,40000091.18534253,0.5785695428435262,
start,2026-07-15T02:57:35+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase981000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:41+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase981000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase981000,0,6.167,7.305189430131577,0.6022848897051787,0.157010311684967,6.263736796642371,12.199378433274303,250549468.90908617,1.0,,,1.0,0.9987092392073702,41.75,40000225.86188582,0.6233925470323288,
start,2026-07-15T02:57:41+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase982000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:47+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/cluster_center_queue_aware/seedbase982000,uav_density_5uav_cluster_center_queue_aware_fixed_seedbase982000,0,6.236,8.066064288374037,0.6012783102295075,0.1676716309293925,6.898894209205343,13.565868158662422,275955765.24372745,1.0,,,1.0,0.9984669812234506,46.84375,40000070.90437274,0.6255331063872427,
start,2026-07-15T02:57:47+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase980000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:57:54+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase980000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase980000,0,6.149,34.41874570515938,0.7435444251279744,0.18762285696700495,9.821202787718741,15.062902989570544,392848106.77379435,0.484375,,,0.484375,0.9944324675481114,210.234375,40000053.31577927,0.7729540814411135,
start,2026-07-15T02:57:54+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase981000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:00+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase981000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase981000,0,6.150,32.622021067654714,0.7474018855011659,0.17745765239405947,8.646031134897777,13.240232961044631,345841241.39355665,0.5,,,0.5,0.9947803993236746,195.5625,40000110.11675678,0.7674963028390316,
start,2026-07-15T02:58:00+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase982000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:58:06+08:00,uav_density,1,1,5,20,1500.0,2.2222222222222223,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/5uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/5uav20gu/fixed/maxweight_lyapunov/seedbase982000,uav_density_5uav_maxweight_lyapunov_fixed_seedbase982000,0,6.326,33.77928800380323,0.7454443687374881,0.19571933589349189,9.413835923942132,14.269285356683863,376553432.5833737,0.421875,,,0.421875,0.9957154376076903,205.765625,40000102.28462735,0.7663763017293848,
start,2026-07-15T02:58:06+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,relcritic,STARS,learned,45211,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/relational_critic/seed45211_20260711_213639_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/relcritic/seed45211/selected/seedbase980000,uav_density_6uav_relcritic_seed45211_selected_seedbase980000,,,,,,,,,,,,,,,,,
