scenario,kind,method,update,seed_base,episodes,num_envs,checkpoint,out_dir,reward_sum,processed_ratio_eval,drop_ratio_eval,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,gu_queue_mean,uav_queue_mean,sat_queue_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,outflow_arrival_ratio,sat_processed_arrival_ratio
6uav80gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,980000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed980000/bootstrap_seed45211_best_u0375,29.89572035172023,0.3479697885336355,0.5362125143940205,0.5352136925026929,0.0009991715884804157,0.0,14.530807149209085,43.992430590942504,2326746284.1785007,17043943.371153127,160235607.58800003,12619.22183333334,0.9897604167796672,0.015625,0.015625,246.109375,0.4177233785132607,0.34796998585052713
6uav80gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,980000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed980000/bootstrap_seed61723_best_u0325,28.38370016636327,0.3842215793864242,0.5233810909517557,0.5233104279571372,7.092987215485322e-05,0.0,13.93330591729261,36.78526016847482,2229804295.3112903,19278261.5424156,114511332.89402924,3301.209722222222,0.8309663864164031,0.046875,0.046875,242.90625,0.4197630815626077,0.38422169744712276
6uav80gu,baseline,cluster_center_queue_aware,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed980000/cluster_center_queue_aware,29.54856997029856,0.41819173260331355,0.4965479475320683,0.4963777503979294,0.00017076165597785994,0.0,13.814776641864803,33.45077464496172,2210525838.9274487,17047928.097454388,141088331.40080807,1122.2438333333337,0.7786583446543661,0.03125,0.03125,242.921875,0.4584308574729295,0.41819214759497464
6uav80gu,baseline,maxweight_lyapunov,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed980000/maxweight_lyapunov,27.924461010028608,0.37509287376263206,0.5588278128574014,0.5588281398681721,0.0,0.0,12.845077400738209,34.64043082127212,2055280462.811824,22678399.38328268,40156734.69539243,472.94244444444445,0.9853583353385331,0.03125,0.03125,246.359375,0.39094690443790536,0.37509302952031226
6uav80gu,baseline,static_uniform,,980000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed980000/static_uniform,25.104327888344415,0.23972965969494536,0.6792690912238147,0.6792695432841549,0.0,0.0,14.288176151555033,67.18299166323987,2286108260.2845,28038582.153628122,7170264.427999999,0.7063333333333334,0.48650001757964506,0.015625,0.015625,246.109375,0.2412630545448048,0.23972978672362366
6uav80gu,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/bootstrap_seed45210_best_u0375,28.99039913539309,0.398681390275122,0.4862906693221391,0.4861835938095972,0.0001070535725214039,0.0,11.994955642181445,30.2235500666992,1921705128.5234423,16612554.785638222,98364749.46100001,17446.16777777778,0.9220320969772022,0.0625,0.0625,236.046875,0.44043479257282503,0.39868124000309135
6uav80gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/bootstrap_seed45211_best_u0375,28.898385584470816,0.3578654885240833,0.4990396414699772,0.4975106693509454,0.0015289001277791743,0.0,15.180873699124904,44.39588099671154,2431809099.938501,17127501.707606245,176456604.49733332,19925.948388888886,0.9889791669510304,0.046875,0.046875,238.328125,0.4317238343771935,0.35786535402463165
6uav80gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,981000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/bootstrap_seed61723_best_u0325,27.52178625552915,0.38343882220664877,0.4945973613906914,0.49448638662544303,0.00011090898562541519,0.0,14.41425795784063,37.57479994092803,2307221652.3802633,19814572.666984867,120185905.64378947,6530.600166666665,0.8266455116706266,0.0625,0.0625,237.390625,0.4218305803465617,0.38343868360183414
6uav80gu,baseline,cluster_center_queue_aware,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/cluster_center_queue_aware,26.676946133491583,0.4114856808899632,0.45103553786991546,0.45071963788301506,0.000316110106572828,0.0,14.222587328613905,34.394540996446345,2275691679.1266837,17062100.271748964,151774320.71302086,539.8172222222221,0.815899283414393,0.140625,0.140625,219.875,0.45789019181285606,0.4114854774551237
6uav80gu,baseline,maxweight_lyapunov,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/maxweight_lyapunov,26.74102207366377,0.3821216701687835,0.5203332880338039,0.5203332139411198,0.0,0.0,13.491413966922154,35.14776227777976,2158654826.3967505,22980070.436946034,53370095.89733208,198.72605555555555,0.9828854184374214,0.078125,0.078125,236.109375,0.40340906010898275,0.3821213474220247
6uav80gu,baseline,static_uniform,,981000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed981000/static_uniform,24.59554352820851,0.2515242716784123,0.6440457851741646,0.6440457087126982,0.0,0.0,14.553297623217102,62.09254752651603,2328527592.292,28026943.01835,14395358.554666663,0.0,0.48803751792758693,0.046875,0.046875,238.328125,0.25496171147502766,0.25152414864358064
6uav80gu,learned,bootstrap_seed45210_best_u0375,seed45210_u0375,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45210/bootstrap_seed45210/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/bootstrap_seed45210_best_u0375,30.37082106154412,0.4095944095100694,0.5097168299474218,0.5097131131343593,3.952579993758025e-06,0.0,12.377517520448075,30.813306904617964,1981884509.361706,17078212.63241517,102357628.12213778,10289.784922356097,0.9153124158597117,0.03125,0.03125,246.6875,0.4527750499832364,0.4095945968103654
6uav80gu,learned,bootstrap_seed45211_best_u0375,seed45211_u0375,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed45211/bootstrap_seed45211/checkpoint_update0375.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/bootstrap_seed45211_best_u0375,29.925453864503652,0.35840921520255514,0.523038646681896,0.5218524841436807,0.0011865849980960436,0.0,15.570530332628634,45.95218195951731,2493184616.3695,17474374.23899375,182222481.088,13192.998055555558,0.9930020835548639,0.015625,0.015625,246.484375,0.43572873298426046,0.35840953913399864
6uav80gu,learned,bootstrap_seed61723_best_u0325,seed61723_u0325,982000,64,64,runs/phase3/main_6uav80gu_bootstrap_auto_ref_multiseed_critic_eager_20260710_173132/seed61723/bootstrap_seed61723/checkpoint_update0325.pt,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/bootstrap_seed61723_best_u0325,28.394849284668453,0.3914045209312162,0.5171908473761458,0.5171584989101964,3.268438796022488e-05,0.0,14.856769394736576,38.797719384592945,2377357607.10984,20224607.20657635,126519083.05995537,1906.475111111111,0.8368907071881662,0.03125,0.03125,243.953125,0.4321914213789006,0.39140473517645125
6uav80gu,baseline,cluster_center_queue_aware,,982000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/cluster_center_queue_aware,28.709129733382724,0.4227324583368266,0.4846488769835436,0.48464159264460427,7.360305852944935e-06,0.0,15.009470952587423,35.80354835379419,2401582423.3573265,17331537.97603227,169165380.8545856,465.9755555555554,0.8005688823401383,0.0625,0.0625,236.796875,0.47009106045953386,0.42273259297464316
6uav80gu,baseline,maxweight_lyapunov,,982000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/maxweight_lyapunov,27.47441658284515,0.38568968793314284,0.5371987452004319,0.5371990104605324,0.0,0.0,13.529902812411796,35.644423538744704,2164866825.5810013,23115524.01767362,52590416.984283224,572.2344119014413,0.9817995489198419,0.078125,0.078125,241.9375,0.40719374694614197,0.3856899241051723
6uav80gu,baseline,static_uniform,,982000,64,64,,/home/sgy/workspace/sagin_marl/runs/phase3/diagnostics/diagnostic_6uav_load_transfer_new_multiseed_20260711_142042/formal/6uav80gu/seed982000/static_uniform,25.50003426184412,0.24529334916826334,0.681590702694274,0.6815911268658152,0.0,0.0,15.216327563941482,69.94738911348584,2434612465.3169994,29488721.3707375,12585778.811999999,0.5786666666666667,0.4874604344833644,0.0,0.0,250.0,0.24808995512893475,0.245293488646108
