episode,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,gu_queue_mean,uav_queue_mean,sat_queue_mean,queue_total_mean,arrival_sum,outflow_sum,backhaul_sum,sat_processed_sum,drop_sum,outflow_arrival_ratio,sat_incoming_arrival_ratio,sat_processed_arrival_ratio,sat_processed_incoming_ratio,drop_ratio,step_count,processed_ratio_total,drop_ratio_total,pre_backlog_total,D_sys_total,x_acc_total,x_rel_total,g_pre_total,d_pre_total,sat_overlap_total,arrival_step_mean,outflow_step_mean,backhaul_step_mean,sat_processed_step_mean,drop_sum_active,gu_drop_sum,uav_drop_sum,sat_drop_sum,active_drop_ratio,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio
0.0,73.14717435836792,3865.1873140335083,-35597.061939917505,0.8493409685492516,0.1506575077548623,5.342653159089386,8.461473725126357,0.8493409417271615,0.8493409685492516,4.2142346501350404e-10,0.1506575077548623,0.49100001162290574,0.0,0.0,250.0,10380624.4846,2031211.6906666665,0.0,213706124.832,9999984292.0,8493409310.0,8493409586.0,8493409586.0,1506575060.0,0.8493422651468301,0.8493422927468735,0.8493422927468735,1.0,0.15065774265318216,250.0,212.3352421373129,37.66437693871558,1335.6632897723466,2115.3684312815894,212.33523543179035,212.3352421373129,1.0535586625337601e-07,37.66437693871558,122.75000290572643,39999937.168,33973637.24,33973638.344,33973638.344,1506575060.0,1506575060.0,0.0,0.0,0.15065774265318216,0.15065774265318216,0.0,0.0
1.0,161.3977674394846,3326.2702255249023,-2776.8387883993637,0.9937621557712555,0.0,0.7139385732011724,0.7948257208529903,0.9950364884138108,0.9937621557712555,0.006240952914151421,0.0,0.43366667807102205,0.0,0.0,250.0,1206436.6778000002,1476269.7386666667,0.0,28557542.728,10000031148.0,9950364734.0,9937621426.0,9937621426.0,0.0,0.9950333740700464,0.9937590472393196,0.9937590472393196,1.0,0.0,250.0,248.44053894281387,0.0,178.4846433002931,198.7064302132476,248.75912210345268,248.44053894281387,1.5602382285378553,0.0,108.41666951775551,40000124.592,39801458.936,39750485.704,39750485.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,73.29851967096329,3981.356379508972,-19445.406447798014,0.9705511184930802,0.021026929933577777,3.3117769927382468,4.076597718685865,0.9706844137907028,0.9705511184930802,0.008414713762467727,0.021026929933577777,0.41633334279060363,0.0,0.0,250.0,6334379.4738,1927829.504,0.0,132471077.956,9999927628.0,9706844029.0,9705511077.0,9705511077.0,210269296.0,0.9706914279880027,0.9705581318233116,0.9705581318233116,1.0,0.021027081777196237,250.0,242.63777962327003,5.256732483394444,827.9442481845617,1019.1494296714664,242.6711034476757,242.63777962327003,2.1036784406169318,5.256732483394444,104.08333569765091,39999710.512,38827376.116,38822044.308,38822044.308,210269296.0,210269296.0,0.0,0.0,0.021027081777196237,0.021027081777196237,0.0,0.0
3.0,72.65223523974419,3125.480770111084,-15570.010317811742,0.9078715450763702,0.09162175774388015,4.002120357833337,5.255201400754974,0.9083754289150238,0.9078715450763702,0.0005089722289703787,0.09162175774388015,0.40033334445953367,0.0,0.0,250.0,7669255.4964000005,2233233.92,0.0,160084811.72,10000022796.0,9083754186.0,9078715308.0,9078715308.0,916217568.0,0.9083733478721162,0.9078694612207762,0.9078694612207762,1.0,0.09162154793951932,250.0,226.96788626909256,22.905439435970038,1000.5300894583343,1313.8003501887433,227.09385722875595,226.96788626909256,0.12724305724259466,22.905439435970038,100.08333611488342,40000091.184,36335016.744,36314861.232,36314861.232,916217568.0,916217568.0,0.0,0.0,0.09162154793951932,0.09162154793951932,0.0,0.0
4.0,67.34061841666698,3158.106022834778,-14976.327132334933,0.8934025188684463,0.07065116813592613,4.376591713353991,5.887211829123087,0.9011238732337952,0.8934025188684463,0.03594261774246115,0.07065116813592613,0.50433334338665,0.0,0.0,250.0,8232862.676000001,3468804.266666667,0.0,175063666.512,9999961836.0,9011238631.0,8934025081.0,8934025081.0,706511672.0,0.901127302162236,0.8934059176943443,0.8934059176943443,1.0,0.07065143683414353,250.0,223.3506297171116,17.662792033981532,1094.1479283384979,1471.8029572807718,225.2809683084488,223.3506297171116,8.985654435615288,17.662792033981532,126.08333584666252,39999847.344,36044954.524,35736100.324,35736100.324,706511672.0,706511672.0,0.0,0.0,0.07065143683414353,0.07065143683414353,0.0,0.0
5.0,51.76657561957836,3335.4359378814697,-21024.235945224762,0.8942161638736725,0.09507429093867541,4.274702458143234,5.498713461041451,0.8942162339687347,0.8942161638736725,0.010694512724527159,0.09507429093867541,0.434333344578743,0.0,0.0,250.0,8126015.242000001,2822596.949333333,0.0,170988095.72,9999850260.0,8942162222.0,8942161534.0,8942161534.0,950742900.0,0.894229612394216,0.8942295435931857,0.8942295435931857,1.0,0.0950757136637364,250.0,223.55404096841812,23.76857273466885,1068.6756145358086,1374.6783652603626,223.55405849218369,223.55404096841812,2.6736281811317895,23.76857273466885,108.58333614468575,39999401.04,35768648.888,35768646.136,35768646.136,950742900.0,950742900.0,0.0,0.0,0.0950757136637364,0.0950757136637364,0.0,0.0
6.0,72.3278674185276,3664.706708908081,-16874.714292344637,0.9655212744474411,0.0309152707522735,3.894318560700398,4.6221519276022445,0.96552123939991,0.9655212744474411,0.003555582264903933,0.0309152707522735,0.5043333455920219,0.0,0.0,250.0,7366606.637399999,2813536.085333333,0.0,155772740.932,9999920768.0,9655212288.0,9655212650.0,9655212650.0,309152704.0,0.9655288788784131,0.9655289150787,0.9655289150787,1.0,0.03091551534981122,250.0,241.38031861186028,7.728817688068375,973.5796401750995,1155.5379819005611,241.3803098499775,241.38031861186028,0.8888955662259832,7.728817688068375,126.08333639800549,39999683.072,38620849.152,38620850.6,38620850.6,309152704.0,309152704.0,0.0,0.0,0.03091551534981122,0.03091551534981122,0.0,0.0
7.0,159.97168289124966,3256.910506248474,-3434.0942971732875,0.9964728360176086,5.917920172214508e-05,0.94649227788381,1.0918135698198348,0.9970801982879639,0.9964728360176086,0.0034490733034535878,5.917920172214508e-05,0.47166667979955673,0.0,0.0,250.0,1571024.5844,2146399.744,0.0,37859690.804,9999810676.0,9970801850.0,9964728239.0,9964728239.0,591792.0,0.9970990624782905,0.9964916898792695,0.9964916898792695,1.0,5.9180320425498424e-05,250.0,249.11820900440216,0.01479480043053627,236.6230694709525,272.9533924549587,249.27004957199097,249.11820900440216,0.862268325863397,0.01479480043053627,117.91666994988918,39999242.704,39883207.4,39858912.956,39858912.956,591792.0,591792.0,0.0,0.0,5.9180320425498424e-05,5.9180320425498424e-05,0.0,0.0
8.0,44.03050608932972,3408.114086151123,-27576.99426841736,0.8731106107234955,0.10690589663106947,5.831282979488373,6.848656729698181,0.873110646367073,0.8731106107234955,0.019981013009906748,0.10690589663106947,0.3936666758656502,0.0,0.0,250.0,11473622.121199999,1259624.6186666668,0.0,233251316.28,9999975420.0,8731106359.0,8731106002.0,8731106002.0,1069058956.0,0.8731127820112182,0.8731127463111304,0.8731127463111304,1.0,0.10690615837533729,250.0,218.27765268087387,26.72647415776737,1457.8207448720932,1712.1641824245453,218.27766159176826,218.27765268087387,4.995253252476687,26.72647415776737,98.41666896641254,39999901.68,34924425.436,34924424.008,34924424.008,1069058956.0,1069058956.0,0.0,0.0,0.10690615837533729,0.10690615837533729,0.0,0.0
9.0,93.24770916998386,3287.1931705474854,-9688.698658581823,0.9345698342323303,0.05420016106218099,2.518636461628601,3.2816773344303947,0.9367845783233643,0.9345698342323303,0.011225508420240659,0.05420016106218099,0.5430000133514404,0.0,0.0,250.0,4851188.209799999,1240564.5653333333,0.0,100745457.904,9999955308.0,9367845672.0,9345698228.0,9345698228.0,542001604.0,0.9367887538962989,0.934573999598119,0.934573999598119,1.0,0.05420040263243944,250.0,233.64245855808258,13.550040265545249,629.6591154071502,820.4193336075987,234.19614458084106,233.64245855808258,2.8063771050601645,13.550040265545249,135.7500033378601,39999821.232,37471382.688,37382792.912,37382792.912,542001604.0,542001604.0,0.0,0.0,0.05420040263243944,0.05420040263243944,0.0,0.0
