episode,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,gu_queue_mean,uav_queue_mean,sat_queue_mean,queue_total_mean,arrival_sum,outflow_sum,backhaul_sum,sat_processed_sum,drop_sum,outflow_arrival_ratio,sat_incoming_arrival_ratio,sat_processed_arrival_ratio,sat_processed_incoming_ratio,drop_ratio,step_count,processed_ratio_total,drop_ratio_total,pre_backlog_total,D_sys_total,x_acc_total,x_rel_total,g_pre_total,d_pre_total,sat_overlap_total,arrival_step_mean,outflow_step_mean,backhaul_step_mean,sat_processed_step_mean,drop_sum_active,gu_drop_sum,uav_drop_sum,sat_drop_sum,active_drop_ratio,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio
0.0,40.836574614048004,4657.564957618713,-53721.60143280029,0.8538662464618683,0.07109690512763336,9.204827634692192,11.85436604499817,0.8779408512115479,0.8538662464618683,0.07503581487387419,0.07109690512763336,0.9640000021457672,0.0,0.0,250.0,16127240.874000002,15216094.378666667,0.0,368193101.224,9999990172.0,8779408410.0,8538662370.0,8538662370.0,710969040.0,0.8779417038411065,0.8538670761805625,0.8538670761805625,1.0,0.07109697387410592,250.0,213.46656161546707,17.77422628190834,2301.206908673048,2963.5915112495422,219.48521280288696,213.46656161546707,18.758953718468547,17.77422628190834,241.0000005364418,39999960.688,35117633.64,34154649.48,34154649.48,710969040.0,710969040.0,0.0,0.0,0.07109697387410592,0.07109697387410592,0.0,0.0
1.0,49.339961498975754,4444.608304023743,-42520.89938187599,0.9125787128210068,0.05326844199933112,8.206625033736229,9.678787523150444,0.9125787099599838,0.9125787128210068,0.03414863449591212,0.05326844199933112,0.9693333351612091,0.0,0.0,250.0,13279712.4834,20890249.216000002,0.0,328264996.932,9999957692.0,9125787011.0,9125787045.0,9125787045.0,532684412.0,0.9125825620543035,0.9125825654543179,0.9125825654543179,1.0,0.05326866656907452,250.0,228.1446782052517,13.31711049983278,2051.6562584340572,2419.696880787611,228.14467748999596,228.1446782052517,8.53715862397803,13.31711049983278,242.33333379030228,39999830.768,36503148.044,36503148.18,36503148.18,532684412.0,532684412.0,0.0,0.0,0.05326866656907452,0.05326866656907452,0.0,0.0
2.0,44.80434424430132,4209.873764038086,-83593.69177293777,0.776002602815628,0.1903241564054042,8.723591460108757,24.265544295787812,0.7958826958537102,0.776002602815628,0.03365955858537927,0.1903241564054042,0.9640000021457672,0.0,0.0,250.0,14604161.8158,18953473.024,0.0,348943655.152,9999862544.0,7958826848.0,7760025930.5,7760025930.5,1903241536.0,0.7958936248354095,0.7760132598178642,0.7760132598178642,1.0,0.19032676975564636,250.0,194.000650703907,47.58103910135105,2180.8978650271893,6066.386073946953,198.97067396342754,194.000650703907,8.414889646344818,47.58103910135105,241.0000005364418,39999450.176,31835307.392,31040103.722,31040103.722,1903241536.0,1903241536.0,0.0,0.0,0.19032676975564636,0.19032676975564636,0.0,0.0
3.0,37.40730629861355,4815.472017288208,-85302.9100189209,0.742604122877121,0.2004223938807845,11.217623503208161,16.590957134246825,0.7592132155895233,0.742604122877121,0.056978541917807886,0.2004223938807845,0.9740000014305115,0.0,0.0,250.0,20564316.544800002,12472867.840000002,0.0,448704935.184,10000050712.0,7592132069.0,7426041145.0,7426041145.0,2004223916.0,0.7592093567975098,0.742600348625112,0.742600348625112,1.0,0.20042137522312198,250.0,185.65103071928024,50.10559847019613,2804.40587580204,4147.7392835617065,189.80330389738083,185.65103071928024,14.244635479451972,50.10559847019613,243.50000035762787,40000202.848,30368528.276,29704164.58,29704164.58,2004223916.0,2004223916.0,0.0,0.0,0.20042137522312198,0.20042137522312198,0.0,0.0
4.0,46.498114451766014,4580.83468914032,-46485.583970308304,0.9405598670840264,0.04301345218555071,5.707853698015213,7.266565838038922,0.9459810708165168,0.9405598670840264,0.01641585001756903,0.04301345218555071,0.975333334684372,0.0,0.0,250.0,10654774.6852,5072883.712,0.0,228314144.908,9999891632.0,9459810573.0,9405598568.0,9405598568.0,430134516.0,0.9459913088186154,0.9405700495695132,0.9405700495695132,1.0,0.04301391773322369,250.0,235.13996677100658,10.753363046387676,1426.9634245038033,1816.6414595097303,236.49526770412922,235.13996677100658,4.103962504392257,10.753363046387676,243.833333671093,39999566.528,37839242.292,37622394.272,37622394.272,430134516.0,430134516.0,0.0,0.0,0.04301391773322369,0.04301391773322369,0.0,0.0
5.0,55.23795312643051,4013.210310935974,-14092.433449029922,0.9605382784605027,0.011117428625933826,3.196517960488796,3.8090395990908146,0.9605382543802261,0.9605382784605027,0.028337142182630486,0.011117428625933826,0.9606666688919068,0.0,0.0,250.0,5654214.8372,4925473.28,0.0,127860716.616,9999928144.0,9605382405.0,9605382688.0,9605382688.0,111174284.0,0.9605451425931766,0.96054517089338,0.96054517089338,1.0,0.01111750828596754,250.0,240.13456961512566,2.7793571564834565,799.1294901221991,952.2598997727036,240.13456359505653,240.13456961512566,7.084285545657622,2.7793571564834565,240.16666722297668,39999712.576,38421529.62,38421530.752,38421530.752,111174284.0,111174284.0,0.0,0.0,0.01111750828596754,0.01111750828596754,0.0,0.0
6.0,51.62943299114704,4103.338090896606,-22796.303770542145,0.9533785910606384,0.04047323143156245,4.271989266514778,5.042121493935585,0.9553013752698898,0.9533785910606384,0.006151251818053424,0.04047323143156245,0.9506666696071625,0.0,0.0,250.0,7978286.236399999,3771281.237333333,0.0,170879568.416,10000030216.0,9553013646.0,9533785809.0,9533785809.0,404732308.0,0.9552984780701187,0.9533757001799843,0.9533757001799843,1.0,0.04047310850645534,250.0,238.3446477651596,10.118307857890613,1067.9973166286945,1260.5303734838963,238.82534381747246,238.3446477651596,1.537812954513356,10.118307857890613,237.66666740179062,40000120.864,38212054.584,38135143.236,38135143.236,404732308.0,404732308.0,0.0,0.0,0.04047310850645534,0.04047310850645534,0.0,0.0
7.0,47.053480714559555,4236.445454597473,-40333.09499835968,0.8573934599161148,0.0847281675003469,6.693733139753341,10.414455425262451,0.8784089972376823,0.8573934599161148,0.05789711380866356,0.0847281675003469,0.9680000019073486,0.0,0.0,250.0,11424825.9464,13084267.690666666,0.0,267749322.144,10000187192.0,8784089858.0,8573934452.5,8573934452.5,847281668.0,0.8783925429943091,0.857377395831052,0.857377395831052,1.0,0.08472658078618894,250.0,214.3483649790287,21.182041875086725,1673.4332849383354,2603.613856315613,219.60224930942059,214.3483649790287,14.47427845216589,21.182041875086725,242.00000047683716,40000748.768,35136359.432,34295737.81,34295737.81,847281668.0,847281668.0,0.0,0.0,0.08472658078618894,0.08472658078618894,0.0,0.0
8.0,38.07355732470751,4799.287760734558,-96850.63709259033,0.7318639242649079,0.19797158782044424,12.573273741722106,18.479130485534668,0.7602126200795174,0.7318639242649079,0.07014981839526445,0.19797158782044424,0.9640000021457672,0.0,0.0,250.0,19677432.933199998,36460761.6,0.0,502930943.848,9999852852.0,7602126115.0,7318639156.0,7318639156.0,1979715852.0,0.7602237980411434,0.7318746849896147,0.7318746849896147,1.0,0.1979744983551484,250.0,182.96598106622696,49.492896955111064,3143.3184354305267,4619.782621383667,190.05315501987934,182.96598106622696,17.53745459881611,49.492896955111064,241.0000005364418,39999411.408,30408504.46,29274556.624,29274556.624,1979715852.0,1979715852.0,0.0,0.0,0.1979744983551484,0.1979744983551484,0.0,0.0
9.0,45.690568298101425,4353.895359039307,-57865.1852312088,0.8469543594121933,0.09895926335453988,7.143104115724563,10.150132704615594,0.8594636906385422,0.8469543594121933,0.05410172235567006,0.09895926335453988,0.9760000014305115,0.0,0.0,250.0,12943113.7976,8953961.813333334,0.0,285724161.136,10000153140.0,8594636823.0,8469543507.0,8469543507.0,989592620.0,0.8594505206747264,0.8469413806396969,0.8469413806396969,1.0,0.09895774656106916,250.0,211.73858985304832,24.739815838634968,1785.776028931141,2537.5331761538982,214.86592265963554,211.73858985304832,13.525430588917516,24.739815838634968,244.00000035762787,40000612.56,34378547.292,33878174.028,33878174.028,989592620.0,989592620.0,0.0,0.0,0.09895774656106916,0.09895774656106916,0.0,0.0
