update,checkpoint_suffix,episodes,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,fixed_reward_sum,fixed_bw_weighted_workload_delta_sum,fixed_bw_weighted_workload_level_sum,fixed_processed_ratio_eval,fixed_drop_ratio_eval,fixed_pre_backlog_steps_eval,fixed_D_sys_report,fixed_x_acc_mean,fixed_x_rel_mean,fixed_g_pre_mean,fixed_d_pre_mean,fixed_sat_overlap_eval,fixed_collision_episode_fraction,processed_improved,drop_improved,pre_backlog_improved,model_improved,quality_worsened,quality_worse_streak,reward_improved,reward_plateau_streak,collision_gate_passed,quality_early_stop_triggered,reward_early_stop_triggered,early_stop_triggered,method,training_seed,run_label
125,u0125,32.0,37.085585882654414,4230.2940347492695,-93878.45158180594,0.6108623158214612,0.337397148115113,11.405777315821496,21.30919336165115,0.6111741210473702,0.6108623158214612,0.0517427734520598,0.337397148115113,0.8400000063627959,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
150,u0150,32.0,39.78471305570565,4151.682715013623,-63991.127586722374,0.7428974979463964,0.2182516091241659,9.349410040229555,14.26133313059248,0.7433551255315544,0.7428974979463964,0.0388531387435219,0.2182516091241659,0.6469375093914568,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
175,u0175,32.0,39.17496702959761,4191.336437925696,-317328.0293831802,0.7346185349792116,0.2219043778898715,9.115200631423814,15.883744763620369,0.7351484097112913,0.7346185349792116,0.0434796942965985,0.2219043778898715,0.6545386334556372,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
200,u0200,32.0,40.23999267118052,4109.735625326633,-1899392.8405381157,0.7705945892179741,0.198957170148201,8.036272671174611,14.658943296955131,0.7713486784090218,0.7705945892179741,0.0304504900669824,0.198957170148201,0.5025635446245389,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
225,u0225,32.0,35.3969480979722,4255.689647942781,-550206.1411013901,0.6897979385145006,0.2799936258338089,9.408457332845778,17.50212591646798,0.6917441720962525,0.6897979385145006,0.0302106614660784,0.2799936258338089,0.5689583455007523,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
250,u0250,32.0,30.256975919473916,4174.40892585367,-1938960.7604274005,0.4780485541480593,0.4735566087013503,12.59015373970568,34.29315130479634,0.4788133712033741,0.4780485541480593,0.0483970668544125,0.4735566087013503,0.6713333443887534,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
275,u0275,32.0,28.362000570865348,3750.968870550394,-1405968.986947447,0.3397068310574264,0.598731756410402,14.363613178007627,55.815014960013606,0.3397147283730309,0.3397068310574264,0.0615638930307684,0.598731756410402,0.6215931200429016,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
300,u0300,32.0,27.523767353966832,3657.4343800395727,-4768268.544203311,0.3624165363276843,0.5759177928600875,13.94201047205925,52.22471687211841,0.3624839429841374,0.3624165363276843,0.0616679009503916,0.5759177928600875,0.6800625136904418,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
325,u0325,32.0,27.492879880592227,3526.402314916253,-3296422.193780273,0.3744383232029504,0.5639490351164057,13.58161132176174,47.924144231284046,0.374464567350282,0.3744383232029504,0.0616151668749971,0.5639490351164057,0.6794075652966276,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
350,u0350,32.0,27.614111594157293,3578.442159511149,-5497592.789180249,0.3353719553611008,0.6028571447358991,14.444287157449873,59.27728616385905,0.3354057945035165,0.3353719553611008,0.0617731287263778,0.6028571447358991,0.6882187625635413,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
375,u0375,32.0,26.933136714156717,3491.749171361327,-3159655.463612407,0.3314998528182504,0.6028846510838782,14.316969906364443,58.59654551592958,0.3315691967203248,0.3314998528182504,0.0656174852666982,0.6028846510838782,0.6790363275346658,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,36467,seed36467_retry2_20260714_142500_bootstrapgae_nocompile
25,u0025,32.0,31.102896243100982,3750.3040929809217,-158755.17789922655,0.4748743542562595,0.4344027040808,13.008466672219551,34.31514731829665,0.4748743533346453,0.4748743542562595,0.0907255163670772,0.4344027040808,0.9236360963720146,0.15625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
50,u0050,32.0,34.372288265265524,4175.562010556459,-175462.54978267848,0.4916565069487388,0.4482637984029686,13.496515761859184,35.255840096391296,0.4928250628704752,0.4916565069487388,0.0600819849318056,0.4482637984029686,0.9256221501194236,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
75,u0075,32.0,34.53609388880432,4213.649542555213,-165868.01500318944,0.4923565212959089,0.4477231233227089,13.171289274165655,33.26952820283457,0.4926225376247873,0.4923565212959089,0.059922657917627,0.4477231233227089,0.8033032986778699,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
100,u0100,32.0,36.37528788577765,4126.951835408807,-112033.66573038696,0.5635563013241628,0.3828245447980735,11.3860177457165,23.949833364343277,0.5635563012151978,0.5635563013241628,0.0536213851175752,0.3828245447980735,0.7241979397200048,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
125,u0125,32.0,37.3728075157851,4196.1586541980505,-89403.68104632199,0.628338861825876,0.3260383416182533,10.704518291153017,19.6368805299364,0.6283682786663997,0.628338861825876,0.0456250252267411,0.3260383416182533,0.6049062688052653,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
150,u0150,32.0,40.4968022252433,4014.651155292988,-56305.43561157584,0.781354325229302,0.1806160044256212,8.296910272371022,12.492528919065371,0.7821995794847606,0.781354325229302,0.0380314267605672,0.1806160044256212,0.5674271005522459,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
175,u0175,32.0,60.30270658666268,3650.9420698583126,-26953.907595525085,0.897217233641073,0.0854151173314353,4.82642353558168,6.333095937219702,0.8975723505783825,0.897217233641073,0.0173698893809424,0.0854151173314353,0.5701041808463633,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
200,u0200,32.0,65.22241768520325,3597.1111433655024,-24245.77918733658,0.9100458763446656,0.0728690606766504,4.344409205003926,5.515080687898522,0.9132949777916076,0.9100458763446656,0.0170872965818926,0.0728690606766504,0.6924166855923831,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
225,u0225,32.0,64.94716968620196,3627.513382285834,-28612.86453502161,0.8927005340550096,0.0914021362820994,4.689662414996712,6.293968732561212,0.8932129014711826,0.8927005340550096,0.0158995659377028,0.0914021362820994,0.7161875180322678,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
250,u0250,32.0,66.59770894609392,3610.3855224847794,-24242.116218058873,0.912213217722252,0.0728514018943242,4.5499265399539635,5.797131479107183,0.912396727848798,0.912213217722252,0.0149376140827823,0.0728514018943242,0.7270521016921847,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
275,u0275,32.0,64.21795678231865,3631.47235827148,-24572.377242097948,0.9031914975028486,0.08189806909873,4.413210860125082,5.727409880145472,0.9034169562663884,0.9031914975028486,0.0149126735634978,0.08189806909873,0.7315104343891146,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
300,u0300,32.0,64.10384772904217,3694.6834687441583,-27761.384090517968,0.9006821448821575,0.0821101109695919,4.836493957387423,6.289353228669768,0.9008682179152966,0.9006821448821575,0.0172099862172428,0.0821101109695919,0.7430521026533099,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
325,u0325,32.0,56.66239165747538,3856.022762030363,-32983.827811247815,0.8899523387532683,0.0883780895679064,5.756013138589236,7.615763276814982,0.8900688352547586,0.8899523387532683,0.0216718028515588,0.0883780895679064,0.7745521028395744,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
350,u0350,32.0,61.84556475933641,3690.908886328339,-27657.89359014655,0.9045236958283932,0.0765539627164025,5.372240857794373,6.971617241001003,0.904709044713527,0.9045236958283932,0.018924575715009,0.0765539627164025,0.7660208523180336,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
375,u0375,32.0,61.11678313463926,3741.976413697004,-29272.364309449928,0.9018500817641616,0.0774409712724209,5.545053531292547,7.231997734100326,0.9021435144692658,0.9018500817641616,0.0207111735971317,0.0774409712724209,0.7387812688332052,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,45211,seed45211_20260712_124615_bootstrapgae_nocompile
25,u0025,32.0,33.022908869665116,4141.00812792778,-217597.1567120552,0.4357286747332352,0.5014431816231005,14.080835208180057,41.41021402411909,0.4367809672306758,0.4357286747332352,0.0628303960034318,0.5014431816231005,0.9909513894282282,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
50,u0050,32.0,33.94162606121972,4328.204114295542,-186189.6343820691,0.4660595678812824,0.4736570935579074,14.113361810501663,36.42693476629258,0.4675726248277351,0.4660595678812824,0.0602855773640573,0.4736570935579074,0.8473125088885425,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
75,u0075,32.0,33.49396643671207,3996.289665013552,-168139.07890991867,0.4662915943780496,0.4542262567000266,13.106486586885428,36.23628128580131,0.4667947308796974,0.4662915943780496,0.0794852101869067,0.4542262567000266,0.9962850879407238,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
100,u0100,32.0,34.281461387174204,4135.323185868561,-172352.3279517144,0.4641042674132623,0.4767441772410256,13.549420143321155,37.31634882636742,0.4643097411072814,0.4641042674132623,0.0591537926603393,0.4767441772410256,0.9969583335146304,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
125,u0125,32.0,34.754749233601615,4276.515248999,-155252.31426107883,0.5054657410527581,0.438455878220815,13.261807541482153,31.65589876489713,0.5055418736776338,0.5054657410527581,0.0560806168894877,0.438455878220815,0.9947083336487408,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
150,u0150,32.0,35.85701136151329,4325.184085518122,-118695.27073787151,0.5537484465586022,0.3892943579361926,12.60701159851998,25.97223184142262,0.5595072949165477,0.5537484465586022,0.0569594271742295,0.3892943579361926,0.9969583335146304,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
175,u0175,32.0,38.367147385375574,4162.672854498029,-75444.04357165098,0.68219702807907,0.2655262573124982,10.92941458670236,17.963512132203206,0.6904495866773649,0.68219702807907,0.0522789539312348,0.2655262573124982,0.9949583336338396,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
200,u0200,32.0,37.42988264118321,3797.340658247471,-1024029.4789800048,0.7848000112064184,0.1832564139057322,7.478803812205792,11.409505774736406,0.7862662037461997,0.7848000112064184,0.0319457948321589,0.1832564139057322,0.898750005751848,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
225,u0225,32.0,28.412264427402988,3757.656249955297,-2282831.4421274066,0.462435077406466,0.4828954791251452,12.648544745199386,35.22048101574554,0.4625299167288467,0.462435077406466,0.054671678400128,0.4828954791251452,0.9280833374485372,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
250,u0250,32.0,27.03722913749516,3559.412756457925,-8142583.183952838,0.3804085651487112,0.5578613226298111,14.183915788371117,49.20461886397003,0.3804085606317967,0.3804085651487112,0.0617323467275695,0.5578613226298111,0.8902083395905792,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
275,u0275,32.0,26.30433447379619,3468.390408806503,-5341876.575668424,0.3331454978584079,0.6010316564222594,14.95745239522308,60.7882202960765,0.3331454978917026,0.3331454978584079,0.0658255826918414,0.6010316564222594,0.953234377779998,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
300,u0300,32.0,26.615979042835537,3604.324837759137,-3144979.712100655,0.2677047778133901,0.6625672679228471,15.970647936072975,99.7986675214488,0.2678496761807694,0.2677047778133901,0.0697299980642293,0.6625672679228471,0.9707773007562962,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
325,u0325,32.0,26.050197595963255,3592.2461545206606,-3318741.59393242,0.3066011704605771,0.6197156895530886,15.486619214722682,74.75484049506235,0.3069624147171206,0.3066011704605771,0.0736862862522789,0.6197156895530886,0.916605339412474,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
350,u0350,32.0,26.997874999651685,3670.634634777904,-1877411.350469619,0.3200366479428485,0.6108169637755638,15.268805353783073,65.65912544116378,0.3201950406347169,0.3200366479428485,0.069149181661408,0.6108169637755638,0.8915937695764007,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
375,u0375,32.0,26.989395427983258,3654.122887436301,-1958809.104699761,0.2912766589742538,0.6402403986457669,15.813054914606628,75.41400398998809,0.2915948110103009,0.2912766589742538,0.0684854488587137,0.6402403986457669,0.8795016914574969,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,48761,seed48761_20260714_114609_bootstrapgae_nocompile
25,u0025,32.0,31.934932108270004,3885.544347479939,-228544.30072528124,0.4201430394492872,0.5051883634802523,13.730131877690145,45.0748999203217,0.4211044337350438,0.4201430394492872,0.0746710354208986,0.5051883634802523,0.9541066451590268,0.09375,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
50,u0050,32.0,34.26521777547896,4196.306294858456,-176714.85653738678,0.4711946713831275,0.4720304398535154,13.448090346366165,36.74584630464018,0.4715330745577812,0.4711946713831275,0.056777125174925,0.4720304398535154,0.6373958432320505,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
75,u0075,32.0,34.78041987377219,4165.092056065798,-141143.44568155706,0.5089832400510371,0.4334047628851887,12.79598582477125,30.891332072951332,0.5095749102129805,0.5089832400510371,0.0576138552976292,0.4334047628851887,0.7612164592903797,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,59023,seed59023_20260714_122343_bootstrapgae_nocompile
