episode,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,terminated_early,episode_length,gu_queue_mean,uav_queue_mean,sat_queue_mean,queue_total_mean,arrival_sum,outflow_sum,backhaul_sum,sat_processed_sum,drop_sum,outflow_arrival_ratio,sat_incoming_arrival_ratio,sat_processed_arrival_ratio,sat_processed_incoming_ratio,drop_ratio,step_count,processed_ratio_total,drop_ratio_total,pre_backlog_total,D_sys_total,x_acc_total,x_rel_total,g_pre_total,d_pre_total,sat_overlap_total,arrival_step_mean,outflow_step_mean,backhaul_step_mean,sat_processed_step_mean,drop_sum_active,gu_drop_sum,uav_drop_sum,sat_drop_sum,active_drop_ratio,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio
0.0,56.93798390030861,3853.595018386841,-10093.913170337677,0.9933706119060516,0.0,3.0373474663496016,3.328061505317688,0.9991638176441192,0.9933706119060516,0.0066284164660610255,0.0,0.7560000072717666,0.0,0.0,250.0,5050052.9314,6830946.3040000005,0.0,121493897.432,9999990968.0,9991638024.0,9933705964.0,9933705964.0,0.0,0.9991647048455614,0.993371493613133,0.993371493613133,1.0,0.0,250.0,248.3426529765129,0.0,759.3368665874004,832.015376329422,249.79095441102982,248.3426529765129,1.6571041165152565,0.0,189.00000181794167,39999963.872,39966552.096,39734823.856,39734823.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.02192482352257,3715.651307106018,-50986.367718696594,0.739478486418724,0.15964124160818755,10.9855731934309,17.50889151620865,0.791511794924736,0.739478486418724,0.10086993357574102,0.15964124160818755,0.7560000072717666,0.0,0.0,250.0,17911295.315,27065671.85066667,0.0,439422922.044,9999896016.0,7915117854.0,7394784786.0,7394784786.0,1596412400.0,0.7915200159417338,0.7394861680729701,0.7394861680729701,1.0,0.15964290003073167,250.0,184.86962160468102,39.91031040204689,2746.393298357725,4377.222879052162,197.877948731184,184.86962160468102,25.217483393935254,39.91031040204689,189.00000181794167,39999584.064,31660471.416,29579139.144,29579139.144,1596412400.0,1596412400.0,0.0,0.0,0.15964290003073167,0.15964290003073167,0.0,0.0
2.0,59.40833581984043,3979.943335533142,-36007.351215839386,0.9508978852033615,0.046727068364620206,3.31151299315691,4.211466150164604,0.9511829319000245,0.9508978852033615,0.0023851979974424467,0.046727068364620206,0.7440000069141388,0.0,0.0,250.0,6275074.1534,2319678.2933333335,0.0,132460518.096,10000101612.0,9511829235.0,9508978718.0,9508978718.0,467270676.0,0.9511732584382864,0.9508882096347243,0.9508882096347243,1.0,0.04672659280174522,250.0,237.72447130084038,11.681767091155052,827.8782482892275,1052.866537541151,237.7957329750061,237.72447130084038,0.5962994993606117,11.681767091155052,186.0000017285347,40000406.448,38047316.94,38035914.872,38035914.872,467270676.0,467270676.0,0.0,0.0,0.04672659280174522,0.04672659280174522,0.0,0.0
3.0,38.763087034225464,3936.432026863098,-113204.58211326599,0.7307137531638146,0.22687104717362672,11.70251551759243,21.16209561419487,0.7491672378778458,0.7307137531638146,0.042425092075602154,0.22687104717362672,1.0,0.0,0.0,250.0,20118035.4816,21913301.504,0.0,468100614.976,10000098248.0,7491672291.0,7307137447.5,7307137447.5,2268710448.0,0.7491598687541214,0.7307065657041333,0.7307065657041333,1.0,0.22686881585925794,250.0,182.67843829095364,56.71776179340668,2925.6288793981075,5290.5239035487175,187.29180946946144,182.67843829095364,10.606273018900538,56.71776179340668,250.0,40000392.992,29966689.164,29228549.79,29228549.79,2268710448.0,2268710448.0,0.0,0.0,0.22686881585925794,0.22686881585925794,0.0,0.0
4.0,45.16029669344425,4078.056215286255,-55519.49060535431,0.898450870513916,0.09987708371318876,7.7138248828649525,9.942706257939339,0.8989392820596694,0.898450870513916,0.0016800826997496188,0.09987708371318876,1.0,0.0,0.0,250.0,14409112.3976,6790247.765333333,0.0,308552991.184,10000080900.0,8989392733.0,8984508628.0,8984508628.0,998770824.0,0.8989320009401124,0.8984435943913214,0.8984435943913214,1.0,0.0998762744009401,250.0,224.612717628479,24.969270928297192,1928.456220716238,2485.6765644848347,224.73482051491737,224.612717628479,0.4200206749374047,24.969270928297192,250.0,40000323.6,35957570.932,35938034.512,35938034.512,998770824.0,998770824.0,0.0,0.0,0.0998762744009401,0.0998762744009401,0.0,0.0
5.0,56.22644343972206,3623.3511810302734,-15520.179229259491,0.8915843813419342,0.0822331203725189,3.450260270833969,4.621981499910355,0.8915844109058381,0.8915843813419342,0.026184550940978626,0.0822331203725189,0.7440000069141388,0.0,0.0,250.0,6872195.3712,188833.79200000002,0.0,138010408.808,10000020684.0,8915843994.0,8915843718.0,8915843718.0,822331192.0,0.8915825552506427,0.8915825276506998,0.8915825276506998,1.0,0.08223294910936806,250.0,222.89609533548355,20.558280093129724,862.5650677084923,1155.4953749775887,222.8961027264595,222.89609533548355,6.546137735244656,20.558280093129724,186.0000017285347,40000082.736,35663375.976,35663374.872,35663374.872,822331192.0,822331192.0,0.0,0.0,0.08223294910936806,0.08223294910936806,0.0,0.0
6.0,67.04248704016209,3523.3803176879883,-10746.29378092289,0.9741533279418946,0.02314525787346065,1.8431211842894555,2.0621867796182634,0.9741532528400421,0.9741533279418946,0.0027010630371514708,0.02314525787346065,0.7440000069141388,0.0,0.0,250.0,3260417.693,2838830.762666667,0.0,73724846.256,9999995620.0,9741532410.0,9741533143.0,9741533143.0,231452576.0,0.9741536676793064,0.9741537409793386,0.9741537409793386,1.0,0.02314526773762727,250.0,243.53833198547363,5.786314468365163,460.78029607236385,515.5466949045658,243.53831321001053,243.53833198547363,0.6752657592878677,5.786314468365163,186.0000017285347,39999982.48,38966129.64,38966132.572,38966132.572,231452576.0,231452576.0,0.0,0.0,0.02314526773762727,0.02314526773762727,0.0,0.0
7.0,46.19286808371544,3433.033915042877,-28619.492253303528,0.844548030257225,0.12949775329977273,6.04104374229908,8.339613813042641,0.8498790959119796,0.844548030257225,0.025955286771990358,0.12949775329977273,0.7440000069141388,0.0,0.0,250.0,11730824.7044,2341750.784,0.0,241641746.44,10000010736.0,8498790870.0,8445480234.0,8445480234.0,1294977520.0,0.8498781745707917,0.8445471166942156,0.8445471166942156,1.0,0.12949761297136272,250.0,211.13700756430626,32.374438324943185,1510.26093557477,2084.90345326066,212.46977397799492,211.13700756430626,6.48882169299759,32.374438324943185,186.0000017285347,40000042.944,33995163.48,33781920.936,33781920.936,1294977520.0,1294977520.0,0.0,0.0,0.12949761297136272,0.12949761297136272,0.0,0.0
8.0,49.33983537554741,3839.710364341736,-18684.543172836304,0.9824635696411133,0.009668905391357839,4.613467935204506,4.973372841358185,0.9826138248443603,0.9824635696411133,0.007880554703238885,0.009668905391357839,0.7440000069141388,0.0,0.0,250.0,9083412.8918,956819.1146666667,0.0,184538715.116,10000129784.0,9826138126.0,9824635584.0,9824635584.0,96689052.0,0.9826010600104028,0.9824508077604366,0.9824508077604366,1.0,0.009668779714709351,250.0,245.61589241027832,2.4172263478394598,1153.3669838011265,1243.3432103395462,245.6534562110901,245.61589241027832,1.9701386758097215,2.4172263478394598,186.0000017285347,40000519.136,39304552.504,39298542.336,39298542.336,96689052.0,96689052.0,0.0,0.0,0.009668779714709351,0.009668779714709351,0.0,0.0
9.0,59.704444624483585,4348.014811515808,-63562.052733659744,0.8868318925499916,0.11045104805380106,5.815545882821083,10.623698535323143,0.8873889135718346,0.8868318925499916,0.0027061933691147717,0.11045104805380106,0.7440000069141388,0.0,0.0,250.0,11606256.4524,165568.0,0.0,232621833.048,9999891132.0,8873888992.0,8868318786.0,8868318786.0,1104510468.0,0.8873985601306444,0.8868415334664066,0.8868415334664066,1.0,0.11045224927154737,250.0,221.7079731374979,27.612762013450265,1453.8864707052708,2655.9246338307858,221.84722839295864,221.7079731374979,0.6765483422786929,27.612762013450265,186.0000017285347,39999564.528,35495555.968,35473275.144,35473275.144,1104510468.0,1104510468.0,0.0,0.0,0.11045224927154737,0.11045224927154737,0.0,0.0
